@id,accessScheme,contentType,parentPid,publishScheme,hasData_checksum_checksumValue,hasData_fileLabel,hasData_format,hasData_size,isDescribedBy_created,isDescribedBy_createdBy
frl:6526009,private,file,frl:6526004,public,3c788a244c71fe2c8a844d25e66d2803,Slurry_Channel_Reduction_Whey_App_dataset_D.zip,application/octet-stream,2940680,2025-08-25T09:52:58.892+0200,
frl:6526010,private,file,frl:6526005,public,0459fbfae025676d265ee4ce6eff444e,Slurry_Channel_Reduction_Whey_App_dataset_C.zip,application/octet-stream,2853443,2025-08-25T09:53:10.152+0200,
frl:6526011,private,file,frl:6526006,public,7acf26587710f69c423db94ec2a23bf3,Slurry_Channel_Reduction_Whey_App_dataset_B.zip,application/octet-stream,3588409,2025-08-25T09:53:20.965+0200,
frl:6526012,private,file,frl:6526007,public,f0d89847bedeaad4f998b256a68ad9f4,Slurry_Channel_Reduction_Whey_App_dataset_A.zip,application/octet-stream,3536821,2025-08-25T09:53:32.162+0200,
frl:6526013,private,file,frl:6526008,public,550c2b5d38ad057ad7c8f50c8a64ff24,Slurry_Channel_Reduction_Whey_App.xlsx,application/octet-stream,11997,2025-08-25T09:53:43.055+0200,
frl:6526020,private,file,frl:6526015,public,d46f1dd945c7685065ee9b50066e450d,Slurry_Channel_Reduction_Benzoic_Acid_App_N_Red_Feeding_dataset_D.zip,application/octet-stream,3708946,2025-08-25T10:05:35.403+0200,
frl:6526021,private,file,frl:6526016,public,e84c72725dafe07929377db5968d1724,Slurry_Channel_Reduction_Benzoic_Acid_App_N_Red_Feeding_dataset_C.zip,application/octet-stream,3577272,2025-08-25T10:05:46.450+0200,
frl:6526022,private,file,frl:6526017,public,42e21d9ed35fd7f8eb4a70063cd57b58,Slurry_Channel_Reduction_Benzoic_Acid_App_N_Red_Feeding_dataset_B.zip,application/octet-stream,3394437,2025-08-25T10:05:57.665+0200,
frl:6526023,private,file,frl:6526018,public,8e76ee7a1dfda47d23890facf843e60d,Slurry_Channel_Reduction_Benzoic_Acid_App_N_Red_Feeding_dataset_A.zip,application/octet-stream,3445408,2025-08-25T10:06:08.810+0200,
frl:6526024,private,file,frl:6526019,public,28b65509dfb5bcccb7c6d0af9a31892f,Slurry_Channel_Reduction_Benzoic_Acid_App_N_Red_Feeding.xlsx,application/octet-stream,12013,2025-08-25T10:06:19.877+0200,
frl:6526030,private,file,frl:6526025,public,0faa9bd69d6331024abd497f6a4b19bb,Slurry_Channel_Reduction_dataset_D.zip,application/octet-stream,8749572,2025-08-25T10:17:52.708+0200,
frl:6526031,private,file,frl:6526026,public,7470f112c37276a333d41823356ae59f,Slurry_Channel_Reduction_dataset_C.zip,application/octet-stream,8949554,2025-08-25T10:18:04.058+0200,
frl:6526032,private,file,frl:6526027,public,f2ac510c141f9a1a7769cc2543f26611,Slurry_Channel_Reduction_dataset_B.zip,application/octet-stream,4187013,2025-08-25T10:18:17.044+0200,
frl:6526033,private,file,frl:6526028,public,ac7ede20aa55461532f31d85e909e9a0,Slurry_Channel_Reduction_dataset_A.zip,application/octet-stream,4202865,2025-08-25T10:18:28.733+0200,
frl:6526034,private,file,frl:6526029,public,2095473a70f599c1fb69d35607c95194,Slurry_Channel_Reduction.xlsx,application/octet-stream,11957,2025-08-25T10:18:40.408+0200,
frl:6526042,private,file,frl:6526035,public,f3cef284e8b30f200f61c6a6c6856742,Slurry_Cooling_Pipes_dataset_F.zip,application/octet-stream,4860367,2025-08-25T10:20:36.195+0200,
frl:6526042,private,file,frl:6526035,public,f3cef284e8b30f200f61c6a6c6856742,Slurry_Cooling_Pipes_dataset_F.zip,application/octet-stream,4860367,2025-08-25T10:20:36.195+0200,
frl:6526043,private,file,frl:6526036,public,efcf72f5cbc857363df64f7fbde3066e,Slurry_Cooling_Pipes_dataset_E.zip,application/octet-stream,4879884,2025-08-25T10:20:47.833+0200,
frl:6526044,private,file,frl:6526037,public,ad6d49cdd510b73e9a0b15d624bbaa25,Slurry_Cooling_Pipes_dataset_D.zip,application/octet-stream,4143094,2025-08-25T10:20:59.632+0200,
frl:6526045,private,file,frl:6526038,public,1385bf4016219048e3048522257479a3,Slurry_Cooling_Pipes_dataset_C.zip,application/octet-stream,4365194,2025-08-25T10:21:11.146+0200,
frl:6526046,private,file,frl:6526039,public,a3fbc7d23b403a75120ede623acb3d5b,Slurry_Cooling_Pipes_dataset_B.zip,application/octet-stream,4512595,2025-08-25T10:21:22.822+0200,
frl:6526047,private,file,frl:6526040,public,e597c0ed052004e894bcff06cb346cf5,Slurry_Cooling_Pipes_dataset_A.zip,application/octet-stream,4539715,2025-08-25T10:21:34.458+0200,
frl:6526056,private,file,frl:6526049,public,32a19d40ae0854583fecb9f4711702a5,Grooved_Floor_Finger_Scraper_dataset_F.zip,application/octet-stream,4523694,2025-08-25T10:23:09.975+0200,
frl:6526057,private,file,frl:6526050,public,71d4b21db5c9f6e21fd81052a01dbdb2,Grooved_Floor_Finger_Scraper_dataset_E.zip,application/octet-stream,3327669,2025-08-25T10:23:21.896+0200,
frl:6526058,private,file,frl:6526051,public,da8fab22171657d753dc5d6bc9f5dc37,Grooved_Floor_Finger_Scraper_dataset_D.zip,application/octet-stream,4527123,2025-08-25T10:23:33.027+0200,
frl:6526059,private,file,frl:6526052,public,bbf768fb06f427c45f2b41bb0081428d,Grooved_Floor_Finger_Scraper_dataset_C.zip,application/octet-stream,4469912,2025-08-25T10:23:44.644+0200,
frl:6526060,private,file,frl:6526053,public,40f8c42b06280e4932a972a4f9b157bb,Grooved_Floor_Finger_Scraper_dataset_B.zip,application/octet-stream,4215362,2025-08-25T10:23:56.104+0200,
frl:6526061,private,file,frl:6526054,public,1318548809229b4be385623ea2527918,Grooved_Floor_Finger_Scraper_dataset_A.zip,application/octet-stream,3624776,2025-08-25T10:24:07.380+0200,
frl:6526062,private,file,frl:6526055,public,6154332867f270809674444f3b0e5a23,Grooved_Floor_Finger_Scraper.xlsx,application/octet-stream,12093,2025-08-25T10:24:18.751+0200,
frl:6526066,private,file,frl:6526063,public,29338dbf2c085ba8e353d8459ca21446,Yard_Slatted_Flr_Underfloor_Scraper_Faeces_Urine_Sep_Urease_Inhibitor_App_dataset_B.zip,application/octet-stream,5539444,2025-08-25T10:37:38.055+0200,
frl:6526067,private,file,frl:6526064,public,7cab92745b588ce7da55d7db1126bda5,Yard_Slatted_Flr_Underfloor_Scraper_Faeces_Urine_Sep_Urease_Inhibitor_App_dataset_A.zip,application/octet-stream,4523563,2025-08-25T10:37:50.980+0200,
frl:6526068,private,file,frl:6526065,public,428da19e9aa597e5e4ffc32d95f8e18f,Yard_Slatted_Flr_Underfloor_Scraper_Faeces_Urine_Sep_Urease_Inhibitor_App.xlsx,application/octet-stream,11821,2025-08-25T10:38:02.547+0200,
frl:6526074,private,file,frl:6526069,public,0a684c339d1eaf0eba34d1e3b46490d4,Yard_Slatted_Flr_Underfloor_Scraper_Faeces_Urine_Sep_dataset_D.zip,application/octet-stream,4738410,2025-08-25T10:44:01.035+0200,
frl:6526075,private,file,frl:6526070,public,d7dcf2a153453e636f29b82b89db872e,Yard_Slatted_Flr_Underfloor_Scraper_Faeces_Urine_Sep_dataset_C.zip,application/octet-stream,2911331,2025-08-25T10:44:13.428+0200,
frl:6526076,private,file,frl:6526071,public,54e10394da42eeea9786e8c10760ebaf,Yard_Slatted_Flr_Underfloor_Scraper_Faeces_Urine_Sep_dataset_B.zip,application/octet-stream,3430976,2025-08-25T10:44:24.971+0200,
frl:6526077,private,file,frl:6526072,public,4be82ca935f908ccdea9fe6a78929489,Yard_Slatted_Flr_Underfloor_Scraper_Faeces_Urine_Sep_dataset_A.zip,application/octet-stream,4696156,2025-08-25T10:44:36.098+0200,
frl:6526078,private,file,frl:6526073,public,fa80f811686e35dbd7a90073c1294765,Yard_Slatted_Flr_Underfloor_Scraper_Faeces_Urine_Sep.xlsx,application/octet-stream,11929,2025-08-25T10:44:47.683+0200,
frl:6526082,private,file,frl:6526079,public,30d96f27554542965247268638f61545,Yard_Closed_Flr_Urease_Inhibitor_App_dataset_B.zip,application/octet-stream,7667219,2025-08-25T10:47:52.499+0200,
frl:6526083,private,file,frl:6526080,public,7ac78f35004e3d8847176eda3811674f,Yard_Closed_Flr_Urease_Inhibitor_App_dataset_A.zip,application/octet-stream,7822174,2025-08-25T10:48:04.192+0200,
frl:6526084,private,file,frl:6526081,public,ebc42d6dea8bf98589a99086f8fdcab8,Yard_Closed_Flr_Urease_Inhibitor_App.xlsx,application/octet-stream,11743,2025-08-25T10:48:16.464+0200,
frl:6526090,private,file,frl:6526085,public,c09098686409a8b4c2bb475d61ac39be,Perforated_Floor_Slit_Sealing_Flaps_dataset_D.zip,application/octet-stream,2713499,2025-08-25T10:49:25.637+0200,
frl:6526091,private,file,frl:6526086,public,b8468cfe9e57201c70fdade8f1fedc79,Perforated_Floor_Slit_Sealing_Flaps_dataset_C.zip,application/octet-stream,3230030,2025-08-25T10:49:36.612+0200,
frl:6526092,private,file,frl:6526087,public,2e863270c5ddadc52961477c36654739,Perforated_Floor_Slit_Sealing_Flaps_dataset_B.zip,application/octet-stream,3221378,2025-08-25T10:49:47.722+0200,
frl:6526093,private,file,frl:6526088,public,84cbb59da73a953ff2c55bae7ad0cb79,Perforated_Floor_Slit_Sealing_Flaps_dataset_A.zip,application/octet-stream,3602148,2025-08-25T10:49:58.665+0200,
frl:6526094,private,file,frl:6526089,public,a1668b98f746014d0171debb6008a84d,Perforated_Floor_Slit_Sealing_Flaps.xlsx,application/octet-stream,11892,2025-08-25T10:50:09.684+0200,
frl:6526094,private,file,frl:6526089,public,a1668b98f746014d0171debb6008a84d,Perforated_Floor_Slit_Sealing_Flaps.xlsx,application/octet-stream,11892,2025-08-25T10:50:09.684+0200,
frl:6526105,private,file,frl:6526095,public,a8b6a5c276a6eb82cd90a9162ac8aa79,Urease_Inhibitor_Application_dataset_I.zip,application/octet-stream,8112095,2025-08-25T10:51:51.913+0200,
frl:6526106,private,file,frl:6526096,public,0fcd53e34c62eb59a4c90d9a4e67fdaa,Urease_Inhibitor_Application_dataset_H.zip,application/octet-stream,8069539,2025-08-25T10:52:04.378+0200,
frl:6526107,private,file,frl:6526097,public,35b05fab718f148a6840df37f6eb4941,Urease_Inhibitor_Application_dataset_G.zip,application/octet-stream,8093376,2025-08-25T10:52:16.213+0200,
frl:6526108,private,file,frl:6526098,public,0c1e6592be62c4afdd4685a18bcb1353,Urease_Inhibitor_Application_dataset_F.zip,application/octet-stream,7976215,2025-08-25T10:52:28.152+0200,
frl:6526109,private,file,frl:6526099,public,21b4e0e75a1d790a7d7ddc4107c18d01,Urease_Inhibitor_Application_dataset_E.zip,application/octet-stream,8042044,2025-08-25T10:52:40.053+0200,
frl:6526110,private,file,frl:6526100,public,595d2b1c541e3ad6dfdb06916c45b8cc,Urease_Inhibitor_Application_dataset_D.zip,application/octet-stream,13429167,2025-08-25T10:52:51.893+0200,
frl:6526111,private,file,frl:6526101,public,adcaceffd08dbad3024e8e5788937856,Urease_Inhibitor_Application_dataset_C.zip,application/octet-stream,13303921,2025-08-25T10:53:05.314+0200,
frl:6526112,private,file,frl:6526102,public,914aa2496dfbc09abeec9301f92e9b14,Urease_Inhibitor_Application_dataset_B.zip,application/octet-stream,11674575,2025-08-25T10:53:18.630+0200,
frl:6526113,private,file,frl:6526103,public,f504c75f04c7f50f8d1bc63a10c7c944,Urease_Inhibitor_Application_dataset_A.zip,application/octet-stream,12691493,2025-08-25T10:53:31.210+0200,
frl:6526114,private,file,frl:6526104,public,b9780d26e0c285c894409da8fda1c9ca,Urease_Inhibitor_Application.xlsx,application/octet-stream,12338,2025-08-25T10:53:44.230+0200,
frl:6526117,public,file,frl:6499866,public,bfdd553d1388a123fca98579f93914c8,2025051_Urologische_Tumore___web.pdf,application/pdf,1764385,2025-08-26T07:34:01.533+0200,339.0
frl:6526118,public,file,frl:6525266,public,917cb0f4bbd2e8c0b5498239e6af2211,dyae113.pdf,application/pdf,605512,2025-08-26T10:33:08.052+0200,355.0
frl:6526125,public,file,frl:6510844,public,d98efe5d559eb6e3ebf0f8c3b288e650,journal.pone.0319908.pdf,application/pdf,1711487,2025-08-26T14:22:19.688+0200,337.0
frl:6526127,public,file,frl:6526126,public,e74baee93460110ff51a41e6cb48c0b7,Lindholm-et-al_2024_Early milk cereal drink consumption correlated with rapid weight gain but not with.pdf,application/pdf,925027,2025-08-28T09:59:35.699+0200,266.0
frl:6526129,public,file,frl:6526128,public,f6b28fbc6edfd01faf0fa22eae4284fd,Wittström-et-al_2024_Lithium Use During Pregnancy.pdf,application/pdf,1147519,2025-08-28T10:50:25.785+0200,266.0
frl:6526131,public,file,frl:6525294,public,72a7ac6008a6bf5148bb7b6615074367,e081348.full.pdf,application/pdf,573718,2025-08-28T11:14:54.131+0200,355.0
frl:6526132,public,file,frl:6511825,public,792662471ed979181e623ce5a55b8926,Applied_Hedgehog_Conservation_Research.pdf,application/pdf,43449506,2025-08-28T11:23:27.631+0200,339.0
frl:6526133,public,file,frl:6526130,public,d817bf57812f56663cfbd399528a836d,Hoekstra-et-al_2024_A structured approach.pdf,application/pdf,682406,2025-08-28T11:42:11.566+0200,266.0
frl:6526135,public,file,frl:6526134,public,54b1c5a15284569bd937471a35db8bd4,Brain and Behavior - 2025 - Agostino - Contextual Modulation of Primary Visual Cortex by Temporal Predictability During.pdf,application/pdf,1196949,2025-08-29T11:10:38.426+0200,242.0
frl:6526142,public,file,frl:6495311,public,b661bc1f7fc2d3e7a7382f60ae59955e,Management of Invasive Mould Disease - Keynote Lecture.mp4,video/mp4,76753608,2025-09-01T10:18:17.262+0200,288.0
frl:6526147,public,file,frl:6526144,public,000463c9d515de417777e025bfd41c8b,Food Science   Nutrition - 2025 - Tong - Identification of Sensory Drivers of Liking of Plant‐Based Milk Using a Novel Palm.pdf,application/pdf,944692,2025-09-01T12:26:34.520+0200,286.0
frl:6526149,public,file,frl:6526148,public,dc9b0581d09ac964fd304bcaf0717ac2,Food Science   Nutrition - 2025 - Li - Ellagic Acid Modulates Necroptosis  Autophagy  Inflammations  and Stress to.pdf,application/pdf,1960500,2025-09-01T12:51:55.586+0200,286.0
frl:6526151,public,file,frl:6526150,public,1aed54a4a001386458f0920b56e93f6e,Food Science   Nutrition - 2025 - Zhu - Selection of the Anti‐Osteoporosis Active Ingredients of Fructus Psoraleae Eucommia.pdf,application/pdf,6464515,2025-09-01T13:42:50.391+0200,286.0
frl:6526152,public,file,frl:6526143,public,a703ddadb85232a8bc1009bbda900983,Proteomics - 2025 - Li - SIMPLEX Enriches Hydrophobic and Lipidated Proteins in Membrane Proteomics Experiments.pdf,application/pdf,3140605,2025-09-01T14:37:45.409+0200,242.0
frl:6526154,public,file,frl:6526153,public,d6d3a503b10c71f0e019c32454d5b2b9,Food Science   Nutrition - 2025 - Mustapa - Evolving Appetites  Current Evidence and Future Perspectives in Terms of Meat.pdf,application/pdf,885764,2025-09-02T12:31:59.045+0200,286.0
frl:6526156,public,file,frl:6526155,public,3b2c5a6d77e91dbd4127fbc088747363,Food Science   Nutrition - 2025 - Thiam - Improvement of Iron and  ‐Carotene Bioaccessibility in Complementary Foods .pdf,application/pdf,319905,2025-09-02T13:27:03.671+0200,286.0
frl:6526158,public,file,frl:6499286,public,d0378611211046da9123a57d09b7f779,Maier_et-al_BMG-Fachkräftemonitoring.pdf,application/pdf,2924729,2025-09-02T15:59:04.068+0200,339.0
frl:6526159,public,file,frl:6526157,public,67dbbe63b69507dad2a6b69e129795e0,blaum-et-al-monoamine-induced-diacylglycerol-signaling-rapidly-accumulates-unc13-in-nanoclusters-for-fast-presynaptic.pdf,application/pdf,3981810,2025-09-03T09:30:12.344+0200,242.0
frl:6526163,public,file,frl:6526160,public,cc90d0e5563e6073f98691b940b97b0b,zhang-et-al-amyloid-β-dependent-neuronal-silencing-through-synaptic-decoupling.pdf,application/pdf,4353729,2025-09-03T14:02:31.851+0200,242.0
frl:6526166,public,file,frl:6499176,public,12fb00ba0663b11e128855fc3bf870f6,Final report for repository.pdf,application/pdf,197828,2025-09-05T07:45:05.653+0200,339.0
frl:6526168,public,file,frl:6526167,public,f22731ae8051aa20e33898f525564d88,"Lao-et-al_2024_Loneliness, cerebrovascular and Alzheimer's.pdf",application/pdf,850931,2025-09-05T14:15:42.511+0200,266.0
frl:6526170,public,file,frl:6526169,public,338769e471d2823cc0cfc33ffffee22c,Maaß-et-al_2024_Digital Public Health in Deutschland.pdf,application/pdf,686505,2025-09-05T14:26:32.804+0200,266.0
frl:6526172,public,file,frl:6526171,public,ff8b42f2abccad35461c024dc094fbca,1-s2.0-S2095927325006280-main-1.pdf,application/pdf,5183106,2025-09-08T11:42:39.685+0200,242.0
frl:6526178,public,file,frl:6526177,public,c0be8c5254869cf0c5284f9c02d1c8c9,s42003-025-08596-6.pdf,application/pdf,5153602,2025-09-11T10:50:14.673+0200,242.0
frl:6526180,public,file,frl:6526179,public,aa2dffc1061f945c74b0b157bcac5f3f,Food Science   Nutrition - 2025 - Ibrar - An Insight Into the Phytochemical Composition  Cardioprotective  and Antioxidant.pdf,application/pdf,444763,2025-09-11T11:02:47.330+0200,286.0
frl:6526182,public,file,frl:6526181,public,645e55c4ece3358c58842012f825028d,Food Science   Nutrition - 2025 - Maria - Investigation on Anti‐Diarrheal and Antipyretic Activities of citrus maxima Seeds.pdf,application/pdf,242975,2025-09-11T12:15:03.990+0200,286.0
frl:6526184,public,file,frl:6526183,public,b7c9a03290fcb0119270e3f20125a78b,Food Science   Nutrition - 2025 - Massomian - Salt Contents in Fermented Dairy Products  A Strategic Blueprint for.pdf,application/pdf,362706,2025-09-11T12:43:13.827+0200,286.0
frl:6526188,public,file,frl:6493273,public,de0ede7245dcf41819a796615d7f244e,ECMM Progress Report 2021-2025.pdf,application/pdf,31486407,2025-09-15T10:21:56.687+0200,288.0
frl:6526189,public,file,frl:6511136,public,824525d5a44dd01a44301b645bdc3208,Protection for life.mp4,video/mp4,12102027,2025-09-16T07:39:56.675+0200,288.0
frl:6526191,public,file,frl:6526190,public,d79c793792a1dcbd0b22acb7de95eeb3,Food Science   Nutrition - 2025 - Zhu - Long‐Term Creatine Supplementation Improves Cognitive and Hippocampal Structural.pdf,application/pdf,2187899,2025-09-16T11:14:54.405+0200,286.0
frl:6526193,public,file,frl:6526192,public,d587eb8ae84870fef904f8062e80a3ac,Food Science   Nutrition - 2025 - Garcia‐Perez - Authenticity and Bioactive Markers Search in the Phenolic‐Rich Extracts of (1).pdf,application/pdf,5622050,2025-09-16T11:49:17.928+0200,286.0
frl:6526195,public,file,frl:6526194,public,82819a4fee1c2d309c6df97bbf5c62bb,Food Science   Nutrition - 2025 - Karaman - Effects of Banana Flour on Some Physicochemical  Textural  Bioactive  and.pdf,application/pdf,1024909,2025-09-16T12:22:24.499+0200,286.0
frl:6526197,public,file,frl:6526196,public,51ee9937630d3018f33921cf75c0f123,Food Science   Nutrition - 2025 - Gezer - Black Garlic Extract Modulates Endothelin Expression and Ovulatory Function in.pdf,application/pdf,1752900,2025-09-16T12:50:10.958+0200,286.0
frl:6526200,public,file,frl:6499868,public,b0f47e98c29f2b04194f813c3c97d00f,frl6499868_Wyrwoll_DFG_Final_Report.pdf,application/pdf,656089,2025-09-19T07:40:16.824+0200,288.0
frl:6526201,public,file,frl:6509665,public,707451927b24fd814704503d0a32650d,Polio.mp4,video/mp4,12976764,2025-09-19T07:47:35.711+0200,288.0
frl:6526202,public,file,frl:6506666,public,a6307158ac679734d73a839224a6393a,Rabies.mp4,video/mp4,12785573,2025-09-19T07:50:34.103+0200,288.0
frl:6526203,public,file,frl:6511023,public,73f9102c59a590aa74b74d26bd787535,SEB23_Länderbericht_Sachsen.pdf,application/pdf,1052694,2025-09-19T07:54:32.577+0200,288.0
frl:6526208,public,file,frl:6526204,public,3d8e8a62c963a1d44c2fc511939e9dc7,Main_Text_with_Figures_adk3079.pdf,application/pdf,6355890,2025-09-22T09:15:49.886+0200,355.0
frl:6526210,public,file,frl:6526209,public,d30a891e19a9f7e39dca36969e88cd9c,Food Science   Nutrition - 2025 - Li - Chemical Composition of Cynanchum auriculatum Royle Ex Wight and Its Potential Role.pdf,application/pdf,2495466,2025-09-22T12:44:14.682+0200,286.0
frl:6526212,public,file,frl:6526211,public,6137628fdcaed71d5610c9768ff7242a,Food Science   Nutrition - 2025 - Xu - Lycopene Alleviates Depression‐Like Behavior in Chronic Social Defeat Stress‐Induced.pdf,application/pdf,5906884,2025-09-23T11:12:19.948+0200,286.0
frl:6526214,public,file,frl:6526213,public,4ce9e43d5c507fbb30c398efdb4f5279,Food Science   Nutrition - 2025 - Ghorbani - Impact of pH on the Physicochemical  Structural  and Techno‐Functional.pdf,application/pdf,759505,2025-09-23T11:46:58.479+0200,286.0
frl:6526216,public,file,frl:6526215,public,22185998d79b31e472bb636355ccbaa9,Food Science   Nutrition - 2025 - Bhatia - Development and Characterization of Potato Starch Pectin‐Based Active Films.pdf,application/pdf,1551939,2025-09-23T12:19:28.706+0200,286.0
